id etudiant;reussite;note de smestre1;heures-etudie;absences;age
S0476;yes;19.8;3.0504609764128;3.3005335161804013;17
S0477;yes;2.49;2.16350741692633;13.480262423239225;19
S0478;yes;11.58;2.8776273679570323;13.274733711029477;16
S0479;yes;20.0;4.431431134069956;6.3981611850427385;20
S0480;yes;11.24;2.219612497540254;13.848500725780523;20
S0481;yes;12.89;1.7707055859468013;11.340826613750616;16
S0482;yes;13.91;1.5162849877235258;6.601272137370742;19
S0483;yes;9.11;2.191437593560845;17.11259656926979;18
S0484;yes;12.96;4.120192348160174;13.523700579258062;20
S0485;yes;11.84;2.8865054607810468;8.52272586979597;18
S0486;yes;17.69;1.90992641477416;5.058986088493676;17
S0487;yes;1.59;1.6647399984389968;20.28294138734765;19
S0488;yes;5.95;2.3309179060415164;14.000751140305034;19
S0489;yes;19.56;4.759697491542836;6.078802487717233;17
S0490;yes;18.17;2.372106850360097;4.008186448997428;20
S0491;yes;9.61;4.952496303818542;13.54844566462952;16
S0492;yes;13.2;2.9409218230614247;8.909096495547416;17
S0493;yes;6.23;1.7166556731606035;9.580978957777871;17
S0494;yes;4.25;4.564560367174037;15.918086166179611;17
S0495;yes;10.22;2.8414214925393075;13.500826517588138;20
S0496;yes;7.82;3.8386853740180977;13.33528940158932;18
S0497;yes;11.74;4.934846332836607;12.887930607560222;19
S0498;yes;2.34;1.200701401279896;12.96122947791963;16
S0499;yes;19.25;1.3867782391502683;6.151893800350258;19
S0500;yes;19.33;3.8818269658510247;7.121935563969238;17
S0501;yes;14.52;2.127300013181888;12.489498944778587;16
S0502;yes;11.72;1.7372055878003962;9.885624483752244;17
S0503;yes;6.4;1.157447519278918;13.576026743993644;16
S0504;yes;16.62;1.0873868479448072;10.053704407564688;20
S0505;yes;13.79;4.097942412479164;9.143818014578102;20
S0506;no;3.87;1.5377337094782;21.535407004539884;16
S0507;yes;18.13;2.870882463884604;7.012324775526778;20
S0508;yes;16.36;3.423587260717932;7.558222029614704;18
S0509;yes;19.06;2.713407202275385;2.6719266683379885;18
S0510;yes;14.52;1.1084266093449324;11.948403766481777;16
S0511;yes;12.71;4.134006010351635;14.7614226278887;18
S0512;yes;8.88;1.042052898166614;16.487728153316596;16
S0513;yes;18.65;4.047559577509936;10.516404604669615;17
S0514;yes;17.18;4.573217975152491;4.749978124971918;18
S0515;yes;1.6;2.731359684228689;15.506645048479804;17
S0516;no;1.64;3.142169892391193;18.83691265579072;19
S0517;yes;8.25;2.907933570470615;11.770391341213944;18
S0518;yes;16.09;2.5568344744937552;8.51999575029921;19
S0519;yes;19.79;4.549698141481441;6.662732341171434;18
S0520;no;4.01;4.5757340426799615;18.76436179496089;18
S0521;yes;11.75;2.343265458566138;12.606680142352054;19
S0522;yes;8.35;3.460279016058792;18.63225461209604;18
S0523;yes;19.23;4.707630248583456;6.003040121030857;16
S0524;yes;17.16;4.848233995765407;8.521699582419117;19
S0525;yes;16.69;3.03583616168819;6.609578500027169;19
S0526;yes;9.32;2.811299221137307;13.321660311722638;20
S0527;yes;8.34;2.114777263714103;14.702991096779831;18
S0528;yes;6.15;4.83548749276164;18.418635335971867;20
S0529;yes;2.07;1.5712572178914694;19.04445382899535;19
S0530;yes;17.15;3.3193183041909;6.264474249452611;19
S0531;yes;16.62;2.1302010700745555;11.68095860217108;17
S0532;yes;19.5;2.1160331613911865;6.035197608113855;18
S0533;yes;19.92;2.619874349504754;5.713636111410089;17
S0534;yes;11.15;4.995171743262619;14.157976007009538;17
S0535;yes;15.4;1.2198652273592885;10.896063803537984;20
S0536;yes;18.96;3.314167272814126;6.432944092201069;20
S0537;yes;16.88;1.3302886321411087;11.150900923917147;19
S0538;yes;5.52;1.618083319962076;15.724154312907553;20
S0539;yes;9.82;2.7582517670915947;16.043404073634214;16
S0540;yes;3.2;3.041840525385765;15.566923809083905;18
S0541;yes;19.38;2.035169633458096;1.0372290117218128;18
S0542;yes;12.15;2.2658285234976647;13.816990780554946;19
S0543;no;5.44;1.3478680810237322;15.520641768390703;20
S0544;yes;14.17;2.212879135377002;12.580970351624517;17
S0545;yes;11.97;4.866233757522176;8.898351259209456;20
S0546;yes;7.51;4.778829526689927;18.238408649761485;20
S0547;no;3.25;2.33951316054794;17.237116211185814;18
S0548;yes;13.67;3.2834157451150463;12.948340977822385;17
S0549;yes;10.96;4.638381564443778;13.36323058531876;16
S0550;yes;15.48;1.0247352905635867;11.95818530150322;17
S0551;yes;10.87;4.242734281350368;10.791875682470703;19
S0552;yes;17.14;4.793478211155676;10.37495525671904;18
S0553;yes;11.8;1.3653029373342285;11.031370318521256;16
S0554;yes;11.7;1.645790744131684;13.14734796204428;17
S0555;yes;17.75;4.842985211085422;8.232193892944906;17
S0556;yes;8.49;3.150160574561385;14.08272082107922;19
S0557;no;3.32;1.0567865378868948;20.061852287950817;20
S0558;yes;1.33;2.0305279950541166;19.07832041683937;16
S0559;yes;15.45;2.7997746970754385;5.791026323601713;16
S0560;yes;12.63;3.771635644099071;13.415980633471648;18
S0561;yes;14.44;3.9326415125471983;7.389377830451053;20
S0562;yes;5.6;4.981686051701825;13.326498695533012;19
S0563;no;3.78;2.150044797535036;20.165279683252024;18
S0564;yes;1.09;3.152880407473901;23.437647359793008;19
S0565;yes;7.97;3.13329419143842;14.42451881597988;20
S0566;yes;12.05;2.62258103778895;13.257150612665974;16
S0567;yes;7.79;1.6766475753696808;9.935136331971172;18
S0568;yes;8.96;4.90982625273537;13.897700970924149;16
S0569;yes;17.61;4.413268746666344;9.573316470798908;18
S0570;yes;7.46;2.993332113176949;18.079386105958896;17
S0571;yes;10.73;3.4129816907361192;10.20788212632553;18
S0572;yes;16.38;1.9090442142386488;10.65273101001975;16
S0573;yes;8.58;3.175148281566988;14.43796474443146;20
S0574;yes;12.72;3.7798805324859033;9.056801009085532;18
S0575;yes;17.63;3.060668113546355;9.353144884559336;17
S0576;yes;18.38;4.9611406823397655;7.058913496557835;17
S0577;yes;3.79;3.4453666249909047;18.019160661782024;16
S0578;yes;18.83;2.483894850368676;5.55110887523923;19
S0579;yes;9.86;4.088608110463353;11.75654013138054;20
S0580;no;6.19;1.6818500463265682;16.999423989026397;18
S0581;yes;9.78;2.538063254825066;13.527760697982616;17
S0582;yes;19.5;2.387835801510344;7.453999618633404;18
S0583;yes;10.51;2.727228380431109;16.920532224896654;18
S0584;yes;7.87;4.127119303714905;14.83566321505144;19
S0585;yes;13.06;2.93669212865363;6.560258851062351;16
S0586;yes;5.57;4.176057801063851;18.907295593527508;19
S0587;yes;2.22;3.305955612559464;20.889453512512627;17
S0588;yes;3.12;2.3682777386302214;20.404723252837933;16
S0589;yes;3.61;4.23991497473389;16.42789026752282;18
S0590;yes;3.56;1.9531586822123663;16.790124328714853;16
S0591;no;3.58;1.897531919199182;18.48747060711176;18
S0592;yes;13.01;3.018011696219343;13.483019913053203;20
S0593;yes;4.53;2.043396983848356;17.26820686041195;19
S0594;yes;7.61;1.0363481398048653;19.1586301726364;17
S0595;yes;18.35;3.593190109195206;7.310592946648605;16
S0596;yes;9.81;3.044375285889592;11.304216481165668;16
S0597;yes;13.58;2.7820712579726448;13.949078936920074;17
S0598;yes;3.91;4.867874058473261;21.46189746305176;18
S0599;yes;4.45;3.2847967358516548;13.407431262143623;20
S0600;yes;1.81;4.4537263111575385;20.967455625097376;18
S0601;yes;4.36;1.557800944820641;14.837273267898183;19
S0602;yes;5.95;3.2768258525177107;16.55437700130515;19
S0603;yes;4.55;4.471918506923611;17.970992883548043;16
S0604;yes;3.01;3.332423029119592;17.684308412098872;17
S0605;yes;3.34;3.872056712508006;20.55125391423284;20
S0606;yes;10.27;2.488174271248829;13.333049080810902;18
S0607;yes;4.62;1.3697980681482664;18.11663490898058;20
S0608;yes;7.49;2.8316011805082857;18.29252301910154;16
S0609;yes;9.99;2.57791756335543;12.234307338929725;19
S0610;yes;14.54;4.46824072951579;11.16534062354102;18
S0611;no;1.86;1.975981209409889;19.852020148296663;17
S0612;yes;16.16;4.866936910140432;12.033509373536056;17
S0613;yes;12.98;4.832552479217984;7.387868725093;19
S0614;no;2.14;1.9905265722857548;16.68402784473772;16
S0615;yes;18.33;2.392207821909282;5.57790420810187;16
S0616;yes;18.53;4.58222296349554;8.101616248791778;19
S0617;yes;2.11;4.86648888358443;23.483135275754176;17
S0618;yes;6.42;2.773756411344176;11.310638881752167;17
S0619;yes;16.45;2.283988182563592;9.067476172860076;16
S0620;yes;15.27;3.104376053006168;11.58342874727483;17
S0621;yes;4.2;3.751076825462939;16.42083204764203;16
S0622;yes;5.05;2.093898061499919;14.20364483411199;16
S0623;yes;8.55;3.945892698476291;14.96363497683216;17
S0624;yes;10.57;1.206629428458564;10.141371033775023;18
S0625;yes;13.19;1.1971779710576658;8.79149704516626;19
S0626;yes;7.8;2.545150820582181;17.618390424420774;17
S0627;yes;9.45;2.4138927682428823;15.324622917317903;19
S0628;yes;15.15;2.262532861468609;7.328431692461429;17
S0629;yes;1.63;2.96407905067564;26.277137369780377;16
S0630;yes;6.06;2.282934329246285;16.90263124818219;18
S0631;yes;14.02;1.7690316738723677;13.768521198149088;18
S0632;yes;18.46;2.237878196354404;8.882290485384821;18
S0633;yes;10.63;4.899617091240939;13.711485393482596;16
S0634;yes;10.94;2.6444536679793944;13.57905052237068;18
S0635;no;2.65;2.778851107433343;19.907037974359604;16
S0636;yes;8.96;3.30617995980456;16.590939080249534;19
S0637;yes;11.33;4.933363073656906;6.946734419196723;19
S0638;yes;5.56;1.966405105743052;11.997375564619093;20
S0639;yes;5.67;3.7251284421297353;19.203070125086725;18
S0640;yes;7.73;3.863938774166897;10.857050879052522;16
S0641;yes;1.19;3.429297667172264;20.7226847567384;18
S0642;yes;7.56;1.3543133585465763;15.248442789902022;17
S0643;yes;4.87;3.707489103310306;17.250774803539798;18
S0644;yes;6.71;1.256378844144702;17.14628301068859;18
S0645;yes;3.12;3.384570598199588;15.89363982846993;18
S0646;yes;17.83;3.95832470888697;7.440533563384797;18
S0647;yes;11.44;1.8438795624798017;13.029482321679936;19
S0648;yes;13.86;4.366488030171096;13.923816721264451;16
S0649;yes;15.91;1.121415222132017;11.3828830034469;18
S0650;yes;10.64;4.375251454633224;17.24987005373071;16
S0651;yes;3.13;2.8413162025710603;18.77428716776;17
S0652;yes;11.5;1.870351759726578;15.606449030705951;17
S0653;yes;12.04;1.535112579975872;12.594835908509268;19
S0654;yes;14.81;4.81322867032949;6.324952595939536;19
S0655;yes;9.93;1.2906623503246268;11.066432307037942;19
S0656;no;3.37;1.7963736797437029;18.326463071817543;17
S0657;yes;6.33;2.391289389732184;16.315793110625414;16
S0658;yes;7.84;3.480939395844482;10.307932050966244;16
S0659;yes;13.3;3.179204341104393;9.816747630793706;16
S0660;yes;11.77;1.502573969649256;12.971314460493772;17
S0661;yes;7.54;2.1589119349528585;18.668715311705743;18
S0662;yes;19.58;1.9550070843440963;5.4507322836846726;19
S0663;yes;12.47;1.8541714179613653;9.597286802385646;18
S0664;yes;5.28;2.644577345919948;18.317260424914185;16
S0665;yes;2.64;3.816125810366628;17.872484113624367;18
S0666;no;3.86;1.869811728868944;18.807120073503004;19
S0667;yes;5.53;2.4667155188119256;17.078162232710525;18
S0668;yes;4.43;2.563669707364649;24.01018626158693;16
S0669;yes;3.68;4.905826117741641;17.98915692858489;19
S0670;yes;6.68;4.818665427516276;13.656518174439462;19
S0671;yes;4.6;4.200550331008303;19.19461945361352;18
S0672;yes;17.41;1.9666356832767409;7.538159490848372;16
S0673;yes;2.34;1.2721492563666787;20.786662763882223;20
S0674;yes;10.82;2.267616550882499;11.886864202677067;17
S0675;yes;8.33;2.0671781977353234;14.89835162273259;18
S0676;yes;19.44;3.0237032005855755;8.840397869211685;17
S0677;yes;2.72;4.110911640271173;15.128086426026464;16
S0678;yes;9.03;4.433291755515432;12.207155479290511;19
S0679;yes;19.7;4.379456341642034;8.182048452284121;18
S0680;yes;17.82;2.438702244892271;6.854806245413336;18
S0681;yes;16.73;3.748937373842732;7.421729017396444;18
S0682;yes;5.5;2.25133679009688;14.848083040604145;17
S0683;no;4.02;1.2436221729407309;21.885935413374284;20
S0684;yes;13.83;3.806261062411769;8.289639373457504;19
S0685;yes;18.29;1.0393102102791514;8.645327556810017;17
S0686;yes;11.76;2.6367303498339543;13.239080054661628;19
S0687;yes;11.75;2.317517077208303;5.545621139138376;20
S0688;yes;6.14;3.7735101540754097;15.395604010368563;18
S0689;yes;15.82;4.064981891041516;10.385278357228806;17
S0690;no;4.62;2.216378543885136;22.941384389223817;18
S0691;yes;6.98;4.246508057779414;12.075000164575762;16
S0692;yes;9.38;2.175667042019735;17.513273146045776;16
S0693;yes;10.28;2.785305439946245;15.5289545518375;16
S0694;yes;5.72;3.908074108056536;17.495246927012268;16
S0695;no;3.28;3.7716809168991534;14.87996418058522;16
S0696;yes;12.48;4.9494738892488;9.670874449763147;20
S0697;yes;6.52;1.900644096863728;16.42592366754714;18
S0698;yes;11.63;3.6492716541583294;11.237244296342029;18
S0699;yes;4.14;3.4387276331031096;19.378476897157483;16
S0700;yes;10.04;4.66039381796012;13.03518937558288;18
S0701;yes;10.92;1.6254485665795002;12.49355344047035;18
S0702;no;2.22;4.007192654347731;16.86550162948825;19
S0703;yes;7.13;3.2730744650750734;12.95374586873622;17
S0704;yes;3.06;2.0986634791516217;16.91685473657499;19
S0705;no;1.65;2.8977396565886964;20.034463049864705;20
S0706;yes;20.0;2.335106388279191;4.533491068662947;20
S0707;yes;6.68;3.3172536111538435;15.797555797105176;20
S0708;yes;16.9;4.556002443258663;11.56901229128161;18
S0709;no;5.15;3.277219937648808;17.506910476775595;17
S0710;yes;14.43;3.526889673306336;10.41802010996016;19
S0711;yes;15.49;3.074991388458838;7.271327467354943;18
S0712;yes;12.26;1.2046620257819036;12.268787747035027;19
S0713;yes;9.75;1.931434227504377;16.538824185534338;16
S0714;yes;8.89;2.968006917728331;14.195333222233003;17
S0715;yes;7.56;2.240941134978819;14.919421234892432;17
S0716;yes;18.99;1.7270543910447769;6.754380194335518;19
S0717;yes;16.81;3.0165313676737533;6.27930435303265;18
S0718;yes;19.38;2.2912391737914013;4.183571878110705;18
S0719;yes;3.18;2.032430572693659;19.776440358027926;18
S0720;yes;14.85;2.855941669761523;11.49093086107225;19
S0721;yes;18.92;1.5331370323286926;9.698315496099411;18
S0722;yes;3.86;4.710982932301629;15.761006164520984;20
S0723;yes;1.78;4.470808391676956;15.463626052862525;18
S0724;yes;15.29;3.830482342962141;10.597295892033998;16
S0725;yes;11.93;1.4248553103538248;12.704571105588698;16
S0726;yes;16.93;4.103509017878772;4.757897927326319;19
S0727;yes;3.59;4.231829312436076;16.814235188351;18
S0728;yes;16.2;4.07105847085735;7.974485199923876;16
S0729;yes;4.6;1.4558635484769646;20.20491561427783;19
S0730;yes;3.8;3.575631828271059;16.052910612398016;17
S0731;yes;4.11;4.337299182997594;20.06418612972324;16
S0732;yes;16.17;3.309413604878671;11.634648061655888;18
S0733;yes;13.74;3.585629500912356;11.720467157344032;18
S0734;yes;10.39;2.8334539177052247;14.272332218046335;18
S0735;yes;8.07;3.1148292795362105;15.62008007926444;17
S0736;yes;17.8;1.1375074334069009;11.540946650132064;19
S0737;yes;8.48;3.5558520878931383;12.206839006769584;19
S0738;yes;16.8;1.3257888515646368;5.952541970974743;18
S0739;yes;9.8;2.740058377360893;18.830251192511533;20
S0740;yes;8.41;2.170620390669632;12.370869581241145;18
S0741;yes;9.19;3.1817118008468523;15.66447452159698;20
S0742;yes;6.28;1.5336653420928283;13.713615387786078;17
S0743;yes;15.0;3.766573607893273;9.891487254242584;19
S0744;yes;10.52;4.180046147713881;13.015655726025912;17
S0745;yes;5.5;1.653417798972626;17.26981956528431;18
S0746;yes;17.87;1.4172523494075286;4.600526606890959;18
S0747;yes;8.3;1.5820619311494366;17.820465737430915;18
S0748;yes;11.06;4.508510247594007;11.006547312845136;17
S0749;yes;18.04;3.1127570470254247;4.782683062013589;18
S0750;yes;12.41;2.8690439840300104;9.62587735483158;19
S0751;yes;2.87;1.426847276409417;12.580904654451452;20
S0752;yes;18.45;3.598224027027847;8.399675207126464;19
S0753;yes;12.6;4.47199836758036;8.975752213784176;18
S0754;yes;7.62;4.312743477293812;15.660274386818614;19
S0755;yes;3.29;3.504218835923205;15.001493809996752;18
S0756;yes;16.86;1.3011148666066945;9.101376136836857;16
S0757;yes;12.9;1.449588108704052;12.443689060639116;17
S0758;yes;11.15;1.1972359484392987;9.39972947564651;20
S0759;yes;17.72;2.029916865969877;8.937881830596659;16
S0760;yes;16.18;1.542645868641511;12.688602742914092;18
S0761;yes;3.63;2.0401921610097355;19.20658761160924;18
S0762;yes;6.9;2.5402322228758467;14.166239201339875;18
S0763;yes;6.42;4.771931136284543;13.103177448583368;18
S0764;yes;15.09;3.4415042391267683;9.492915038884412;18
S0765;yes;1.9;4.33989514273185;16.24343635429797;16
S0766;yes;11.58;3.841406002849329;15.559454136713375;17
S0767;yes;15.46;1.450012522106527;10.62435173311026;19
S0768;yes;18.18;3.9436816254957954;8.6659102874112;20
S0769;yes;7.26;2.1003955262364977;15.582774523837571;17
S0770;yes;17.14;3.5564313879788254;8.497476090134334;16
S0771;yes;3.24;2.363847894571954;16.751536223385415;18
S0772;yes;16.9;4.990689053058636;9.473298084076603;17
S0773;yes;3.54;2.054205917987112;17.89945917555243;18
S0774;yes;8.79;2.1165218830970787;14.65010698060508;19
S0775;yes;16.32;4.722689022249593;11.351913480259007;18
S0776;no;3.3;1.098577618545291;18.222802096657954;17
S0777;yes;5.07;3.786755951492788;17.206942140293975;16
S0778;yes;14.63;3.901305562943513;10.481728597102958;19
S0779;yes;14.64;4.345514309641597;10.020098981037847;20
S0780;yes;13.34;4.897757242553901;10.995036196293697;19
S0781;yes;14.22;4.902407676626609;11.5389468363457;17
S0782;yes;10.87;1.2611070302658556;9.355752069042396;19
S0783;yes;5.83;4.28735729101161;19.461464513036937;18
S0784;yes;7.7;3.5852397346295253;17.049105360495844;20
S0785;yes;4.55;3.5893685374923647;10.553122333421506;20
S0786;yes;18.58;1.5133997064587792;10.103783169135689;17
S0787;yes;12.3;3.6007486657826133;15.362749508740244;17
S0788;yes;8.7;4.929930322404991;12.652101156996906;18
S0789;yes;9.71;4.647274278157788;18.840219834327858;18
S0790;yes;18.5;2.756522643219402;7.563038855268637;16
S0791;yes;3.97;1.1597918931443774;12.526855894462678;17
S0792;yes;12.17;2.44917396000082;15.801679615152535;16
S0793;yes;10.65;4.30556124640222;17.998941879685376;17
S0794;yes;12.2;3.805996405860664;15.340457267667844;16
S0795;yes;1.0;2.8373746223758256;17.50508605159598;18
S0796;yes;17.88;1.2204061406353244;5.196354452053392;16
S0797;yes;18.7;2.7075789112932105;8.4648456082966;16
S0798;yes;11.91;2.876099758871534;10.521387715645702;17
S0799;yes;14.22;4.714222131576544;6.94541285291276;18
S0800;yes;18.53;3.564344414328638;2.84726747273762;16
S0801;yes;14.7;2.246611666618596;10.891306981140389;16
S0802;yes;3.67;3.101273057802885;23.65626745410388;20
S0803;yes;11.94;1.2642212312886405;14.12823235373054;17
S0804;yes;12.36;4.890272942598948;12.724678599573878;16
S0805;yes;8.88;2.440239607722904;14.815550261038169;16
S0806;yes;14.88;2.9114694196525432;10.343540262681865;17
S0807;yes;18.82;2.4211358969476904;4.35521705209937;16
S0808;yes;18.44;3.730046920464801;4.087361880812864;20
S0809;yes;9.9;3.648928633318372;14.230142778005144;16
S0810;yes;2.81;3.861289242116543;15.696764679560069;16
S0811;yes;19.66;2.072572918447684;5.564280097690165;16
S0812;yes;16.8;2.262673924656264;8.303886379211974;17
S0813;no;3.73;1.5010049243848318;16.019527740680175;16
S0814;yes;18.55;3.6220398873844495;7.157793993416341;16
S0815;yes;17.83;1.1591885093426102;2.894397078901335;17
S0816;yes;10.37;3.3907293420938363;16.462004631502907;17
S0817;yes;12.28;4.478783539406535;13.157890006237269;17
S0818;yes;8.8;4.563328593158534;14.830010064170589;18
S0819;yes;1.98;2.7961510414798467;18.14839574005209;16
S0820;yes;7.63;2.837214752852295;12.221136709611145;19
S0821;yes;16.09;1.3078767320320694;9.02176149986773;16
S0822;yes;1.42;3.683060101772143;23.491883807452226;18
S0823;yes;7.97;4.2850376814913815;13.308101648109258;18
S0824;yes;8.41;1.978620218418852;12.637783547769615;19
S0825;yes;11.04;2.6852035265334586;17.46545710805207;18
S0826;yes;18.91;4.355357347061082;7.361495608501542;16
S0827;yes;8.0;4.5084818706491525;19.21309715416878;18
S0828;yes;7.38;1.972719921056904;16.891021217682024;20
S0829;yes;14.87;3.202282538165457;12.116380155897955;19
S0830;yes;9.46;1.7699726025433082;11.75884156716019;16
S0831;yes;4.8;1.4075150565582262;16.61960824914479;17
S0832;yes;9.27;4.644482005567831;16.99293415506554;17
S0833;yes;3.3;4.282030016928436;15.863051062384391;18
S0834;yes;4.05;4.040139607212696;21.15919349536047;17
S0835;yes;10.42;1.1950652752525617;12.322158648654792;19
S0836;yes;8.98;4.37491517084103;16.274801742541356;16
S0837;yes;18.84;2.752176303621535;8.335061566639922;16
S0838;yes;7.53;2.3695804931834386;13.756407017050336;16
S0839;yes;12.29;3.185905444101506;10.713286686028075;19
S0840;yes;12.92;1.3654129708942233;7.963943357216557;20
S0841;no;1.15;4.026586197409595;20.025585471089048;17
S0842;yes;13.78;3.3297403075531835;10.11023397736188;17
S0843;yes;3.97;1.74636038749267;18.64634876155173;16
S0844;yes;19.38;1.7529287990761824;6.330308428237998;17
S0845;no;3.8;1.736994606290697;16.857172373373416;17
S0846;yes;8.98;1.228009550207736;14.544692917389362;17
S0847;no;2.63;3.351193797486739;23.33581827414989;18
S0848;yes;20.0;4.361392710354032;5.464301796290982;19
S0849;yes;10.31;1.0699928559495544;12.18341491455677;16
S0850;yes;12.12;1.1960185798850942;13.513889702719275;17
S0851;no;2.01;3.291081106747783;22.288666026090404;18
S0852;yes;15.06;4.277982741544209;5.998345655751393;20
S0853;no;4.73;2.3069555622745344;15.88518431769969;17
S0854;yes;18.42;2.3984575952308886;8.224456097494468;17
S0855;yes;5.25;3.385385989987104;20.02191215124112;19
S0856;yes;4.38;2.096851556496588;19.432580911927943;16
S0857;yes;1.36;1.1064334643107363;16.24096607512312;16
S0858;yes;10.07;3.940914072406384;13.1649246525674;20
S0859;yes;11.53;3.5025996517658124;13.609902085140789;20
S0860;yes;2.36;3.3230239962226364;17.822283129798514;16
S0861;yes;15.78;3.966736515967293;11.372490739059415;17
S0862;yes;9.11;3.70092335024815;10.015170946513678;18
S0863;yes;11.39;1.8235279527132848;9.407632459503963;20
S0864;yes;9.87;2.409924187773405;15.1059474076063;18
S0865;yes;8.38;1.5044405667145;16.06118353054142;20
S0866;yes;11.48;1.519428053671524;18.8502784412427;16
S0867;yes;3.96;3.704782985426157;21.56939854733112;17
S0868;yes;4.49;4.434400427929993;20.847162643084417;16
S0869;yes;17.56;4.850930335444556;7.812471858595671;17
S0870;yes;19.58;3.5133884701977776;7.806496656765944;18
S0871;yes;7.99;1.736405293443828;18.23033561969149;17
S0872;yes;5.84;1.4226013817957228;16.980170850437524;19
S0873;yes;12.79;4.251403886147031;9.881663411345166;20
S0874;yes;8.5;3.315025905439997;13.060306772612208;17
S0875;no;1.39;3.4731400840548794;24.400113311817464;20
S0876;yes;4.43;4.125848355018837;18.17356048742446;16
S0877;yes;14.43;3.8131089109298064;13.613733795777314;17
S0878;yes;13.56;4.337833011424387;8.685474055884733;16
S0879;no;1.42;1.224855621839514;17.667064062193354;17
S0880;yes;5.51;3.9900825469860193;19.19295083923309;20
S0881;no;6.08;4.403411029288382;18.73783455291501;19
S0882;yes;13.58;2.1445401698332573;11.914642401763253;20
S0883;yes;1.14;3.5617890959730114;25.360963592705847;18
S0884;yes;3.21;2.2566482553478884;17.72858656411067;17
S0885;yes;16.39;4.831884265929816;9.683265191968973;16
S0886;yes;4.87;1.133694289742015;15.119573190333265;20
S0887;yes;13.55;3.31917137533182;13.770764061943105;16
S0888;no;5.35;1.6660141881980604;18.27279413123233;16
S0889;yes;2.99;3.848880820708634;22.39899399465679;18
S0890;yes;5.89;1.7035611336746483;19.16710878249314;18
S0891;yes;14.95;1.9415330475934305;13.023784677155234;20
S0892;yes;17.4;2.9774832441830323;5.744239366422455;19
S0893;yes;17.08;4.659339799987512;10.330131484082344;16
S0894;yes;8.85;1.846857488591884;14.228287255884709;19
S0895;yes;14.08;1.576960084472414;11.76573788180812;20
S0896;yes;5.02;4.035907327416123;20.35512910306449;18
S0897;yes;6.46;3.002478129335724;16.38996976684018;20
S0898;yes;18.07;4.647140449527086;6.177624165675617;18
S0899;no;1.52;1.5864582286393691;22.84062203308576;16
S0900;yes;2.3;3.5837115720921573;16.801475723922614;19
S0901;yes;4.99;1.93151658460726;19.26586629543636;19
S0902;no;1.3;1.6270417146065572;20.84264201191708;19
S0903;yes;4.38;3.733717660629082;16.178554959990173;18
S0904;yes;12.43;3.374738479634933;13.641768929715454;18
S0905;yes;9.02;4.019309833449325;14.11147528101349;17
S0906;yes;17.97;2.237850305784729;8.512491044661829;19
S0907;yes;16.11;2.79188662552876;8.436731009336889;16
S0908;yes;7.66;2.621886705321674;21.25185917796295;19
S0909;yes;6.06;4.936357855866056;21.00713232833993;19
S0910;yes;8.81;2.168995826957552;13.239311872582988;20
S0911;yes;12.09;2.1792689533870675;9.290491026298769;19
S0912;yes;6.1;2.418192835314429;18.59034169751425;19
S0913;yes;12.9;3.258376325161286;12.028023397502244;16
S0914;yes;9.2;2.009290977054981;13.633791650114688;16
S0915;yes;11.42;4.661159761517096;10.676307259138513;20
S0916;yes;9.32;2.062742259465054;19.07245340356652;19
S0917;yes;6.72;4.583262926240779;18.166196423744573;18
S0918;yes;19.08;1.4139002545863386;7.7902154788950355;17
S0919;yes;15.36;3.626250809598609;7.742569837213161;19
S0920;yes;3.65;4.627942073752974;11.82736762390754;18
S0921;yes;17.82;1.674997753592918;8.628579648427994;19
S0922;yes;9.91;4.87330784039702;16.81526467932916;17
S0923;yes;18.03;2.8115334416620468;6.694236687202995;18
S0924;yes;15.97;4.782860433764098;5.699500756872638;20
S0925;yes;9.39;3.707280174520188;13.883279011099283;16
S0926;no;1.0;2.206347479494206;21.95766837348412;17
S0927;yes;5.87;1.7532100996684257;13.910701454756946;16
S0928;yes;11.37;2.2149401849003976;10.89366550216699;16
S0929;yes;13.48;1.3720696370507;13.854876587879538;19
S0930;yes;5.82;1.575471865373319;15.500480281457612;18
S0931;yes;3.41;1.4186417613859246;15.590690062351491;16
S0932;yes;17.42;2.691774174966231;5.564984137612406;17
S0933;yes;19.27;4.182313505030345;6.630592453599796;16
S0934;yes;10.29;1.5655342168653608;13.66695860878636;20
S0935;yes;4.32;1.5212817326893435;14.571225264382676;18
S0936;yes;5.96;3.573715798069323;19.28117551781089;16
S0937;no;1.0;1.788731927872265;18.65067997016982;19
S0938;yes;18.58;1.3904401524359664;10.853457978204212;16
S0939;yes;3.23;1.6673943128223103;15.717481929611552;19
S0940;yes;11.75;4.694925583507104;12.71801225070692;16
S0941;yes;5.76;4.285885011104764;13.06028262643224;16
S0942;yes;11.75;2.4162582494203764;11.151520574519026;16
S0943;yes;13.54;3.6232830693095712;14.101020235316687;18
S0944;yes;16.72;3.1491026946721523;5.02948086883287;19
S0945;yes;5.41;3.708497053930256;13.283594347222376;17
S0946;yes;1.0;3.730684609851037;17.643091124447857;18
S0947;yes;3.07;3.514936060239972;20.02179224914445;18
S0948;yes;17.89;2.0644054741492344;8.389778560482078;20
S0949;yes;17.58;1.1560256830512723;7.620443390001021;16
S0950;yes;12.39;2.822267127960435;13.544845843486849;20
S0951;yes;12.31;4.563895538762815;7.5120267378792605;20
